:START_ID(r),:END_ID(c)
025268015,078044aa-e809-3333-8cea-37b3f56e8de4
025268058,894220b0-b1d9-350f-a681-f72d1f20a210
025268058,1538d4b4-664d-3afc-a292-1952e17b84fe
025268066,15d4b56a-fe23-31ee-aee0-16a5e8d24680
025268066,612a99e8-727f-3116-a282-523b0a84bebb
025268082,b10f7d9b-89e2-3a7a-a14d-39ab72b57dcf
025268082,03ff9be8-3cfd-33d0-868a-7ef0e3065d65
025268139,745b89fe-0114-3585-9baf-a0b7ec2cb166
025268201,35bc09bc-0a63-39f0-9426-0baff69d3706
025268201,249e5215-8d79-3db7-8830-c60a20b6d52b
025268244,350a04ab-addc-3c6a-a4ad-911fec671ea0
025268376,b743f487-7f69-32d7-9321-7436af894084
025268376,3aeb1cdb-3de3-33fd-8e86-a9c0955c459f
025268449,b9a1cd80-af5e-357c-894f-f2b1d530c3e5
025268449,607051c9-df5a-324f-824f-81e9338ab13f
02526849X,b47a5760-0a2e-3708-9f86-c31cd0f54a6d
02526849X,ae7d20bb-d54a-3a8d-aa4b-805cbef1ed4a
025268570,a55747de-531a-37f9-85a9-7d639cc5f955
025268627,a526defd-313e-38da-8493-c5469068ee49
025268651,fa7f67eb-c611-3e7c-8881-edd65ff98acf
025268651,03a28623-0c37-383e-9026-95752bba4412
025268724,0a890b51-322e-3618-92ff-7c4f2a5bcc27
025268724,3fece92f-4b2d-3929-85c5-ca0d736fc791
025268767,e8a63de8-d067-3284-a13e-e27b65724c36
025268767,43c1fcfc-2c16-384d-a48c-796125dd2fd1
025268775,16e45f24-8c57-3fd0-bb9f-a90ad99dbfce
025268775,d0753a91-633a-3a3b-9b56-a6a2eb07d20b
025268805,fcaed177-a133-3f3a-8a0c-1ff324e99102
025268805,d1a0f3e2-6f85-3c0c-ae97-ae2bb0b27b7a
025268813,23cef801-0c35-34ac-96c5-ae74ed4e8648
025268821,c7e798ac-827e-323c-98a4-67f0ec6fd08b
025268821,d2b6ff60-845f-3d05-bd3c-387197a27d28
025268864,397feb61-8d56-3217-97e2-05a17dca3e62
025268864,8ba4e329-bfc0-3cf2-8dec-2ae651ed8a5d
025268902,fd567428-f82e-335a-bcc2-ad08bc5b520e
025268902,4732d3d2-48d8-3f03-ad9d-d018e597f336
025268937,af1f64ea-2916-393b-b39c-2202e7efb8af
025268937,bce5f9aa-26d0-346a-a4b7-93d733fa75b1
025269003,584769e5-588c-3979-8144-ae35e6d108b5
025269003,0ae46262-694e-395b-a76d-a8f8c30a9e27
025269054,fceb88cb-9a8a-3e9a-9e29-674cadf4040b
025269054,e4acaac8-d0a7-321e-b5a1-5ddb8f926bd3
025269127,be5818e8-6e9b-3d04-a1fc-9e2fb68e9206
025269135,ebb5c2ee-873f-3c83-baa2-0c611768ec20
025269135,bedf3caa-64bd-3cd8-bd1f-1208c7bcfd7d
025269151,9a763855-5345-3f1a-ba3c-bff98a132e2d
025269151,27c2b228-7fd3-3a6c-983f-137538c1cea1
02526916X,94496769-155f-33ab-8b67-072c870aa146
02526916X,03d63dea-8acd-369f-b38d-65bf7a7f9d1c
025269208,f45c2a12-1406-3a0b-a163-704e1a0f322c
025269208,f12f5bfd-d8d0-3ea5-9f07-8e72fa157fcd
025269224,9e087833-1e27-32db-95c0-1a87ef168753
025269232,53e04a85-5675-37d8-bc8e-162f3fdac43b
025269283,fceb88cb-9a8a-3e9a-9e29-674cadf4040b
025269283,a9e6858d-95bc-3f7b-b06b-7966888e292e
025269305,58433beb-687e-3c6a-9aa1-8092c4a7aa37
025269321,f672ff08-cd77-391c-95c8-34b2ae9da023
025269321,96b3c55e-8a91-3ac4-8273-74ed80e6a080
02526933X,acdd2610-2a1d-3731-8253-e3586ecdf978
02526933X,36e1d658-8f98-3415-b287-a7ad8a509c55
025269348,ee9a45b7-dac2-3955-b8b5-2aa5aa61975d
025269348,d3f1bce0-bb03-37d0-b132-443867726c4f
025269356,e46df883-36bc-350a-8e76-1f66b9f09604
025269364,b62b35fb-22dd-3eae-a6e1-ad01dd184f94
025269364,dd60b288-5bf3-386d-90a6-6c3f309c179d
025269380,85493b02-ba6a-3eb6-97b5-84163fb134a1
025269399,798fed6a-5360-3092-babd-02c7b3285da7
025269402,3438b461-e6de-3785-bb0b-1227172a9c77
025269429,94d3b02a-89fc-3d89-8fb5-de525415eab0
025269453,c6c4ae32-d922-37df-881e-ac44a069c98a
02526950X,cc5839a0-ac26-3f2e-ad9f-e3055b948e4a
02526950X,0e3eadb8-547a-308a-b91d-f22739e4de0d
025269526,882f1d78-0204-3b03-a20b-71f33d298fd6
025269526,b0e0bd39-8203-3182-b263-ba065c11db97
025269615,70eb870c-7f4e-3002-8c95-c72d3d38aab5
025269615,078d8ed1-cf4d-3cab-9674-53c816d2ef75
025269623,70eb870c-7f4e-3002-8c95-c72d3d38aab5
025269623,078d8ed1-cf4d-3cab-9674-53c816d2ef75
025269631,e12b4282-a783-3e53-9591-3978c502dde6
025269658,ac0d0fd9-bb43-3e44-be65-0bb07607c5d3
025269658,5e28aa95-a2e7-32d5-bbc6-b7c2424fb78e
025269658,f579544f-61c6-37be-8c68-95d4f0002950
025269666,0039eaa8-7662-335e-9d3a-bc81f46d7311
025269666,ebf5ee21-1c48-3377-b10d-bd554dc2c672
025269739,e9c872d6-8af6-32d7-a4bc-0ad648fb90dd
025269879,486594e5-39fa-3f32-b28d-a27dbba429e4
025269887,7cdc338d-46be-39d2-9e30-8aa005ec2fd2
025269887,38262486-848b-3ad8-a7f3-318a0a240c8e
025269917,24c7f9b3-475c-3496-9bc7-377114094893
025269917,63113f3c-14ba-32ce-b282-c9640e3fa65e
025269925,a8023f28-3e5d-3166-af72-47bbbc7abbca
025269925,daaf2bd6-f30c-398a-92d9-b04f6969c5fd
02526995X,d7b49917-5667-3a6f-aa43-5d249f7e1d68
02526995X,8dfe5760-1399-32ef-92be-540500bd9343
025269968,328ffa27-b490-31b1-b44a-9446244e073b
025269968,2ced5a5f-67ed-383d-a12f-a6731f447b2e
025270028,7b55a384-fa99-3839-8d97-2efa8401b9cb
025270052,c0dd3854-600e-39af-9f5a-6c0bd0a28343
025270095,9928b26e-6cb1-35fb-8be2-c25db7c955e5
025270095,e68ace3f-9c40-3c85-a8f9-cdc694d2a4b0
025270125,5992174a-3fbe-397d-b8d9-e2911adcd2e7
025270125,2693762b-b853-344a-b2d6-0c460d705b41
025270192,37402820-1aec-3c0f-bcba-72d92fe85176
025270206,55d47ddb-86b0-393a-b50f-b19a6ba1e340
025270206,91abc65f-233d-396a-8b12-000ced4b9c16
025270257,912f50f9-a54f-379d-b38d-810fbf4664e5
025270257,bf4a8168-8abf-3b39-bf35-ef75bf71db4d
025270257,eeeed9a8-f7ad-3ff7-b586-ec959f257dd6
025270303,d75779e5-6e78-3a81-b611-937249ec40d8
025270303,2d19b483-e36e-3851-bcbc-513a582db745
025270346,8bc3c8be-4723-3e0d-a3ae-0b9b69d387a9
025270346,cdc4c73b-7382-39bb-8cc5-3f5f33c89dc2
025270443,f20e09b5-f724-3e4c-9b41-020f773a53ff
025270443,7d919d03-bd0f-3886-aa90-f931eb44456e
025270494,415fdd2a-fbf9-3e9f-a805-3aa6edb2c76b
025270494,6090cb43-edc4-3d75-9e1d-a5c552db18cb
025270524,9c4d74b3-219e-3a48-af0f-f54292897f19
025270524,77c854b6-304d-3239-9f58-7b7e60a06097
025270540,d234d870-89f1-3246-8ca3-ce3c3bc31a26
025270540,1c63b164-68de-3cda-96b4-6163aa16b70a
025270559,4a5cadc8-d5a1-3761-93a0-006e783a84af
025270567,d7e0d3b2-1365-3236-b3a0-0bd7ffe21958
025270575,a0739382-8993-36c3-90ff-4040fda84c08
025270591,2a7fec41-8252-383e-a8a1-d47bc0561702
025270656,a8cc4ef0-3b2b-3413-a109-9576498cdb18
025270656,1fc53aee-ffcb-3606-ba1a-3a9bac0815d0
025270761,42c9b0ae-6871-38d1-8d44-e5b9a4069817
025270761,93f2eb60-dd20-3712-aefc-36a273d712da
025270842,399f996e-5c92-3646-bff6-9544e736dde9
025270850,418e0952-42b4-3835-824e-a4e4889edbb8
02527094X,b104b9ca-90f8-31dd-9291-fbbc9d0c69cd
02527094X,1f24740d-a928-38f5-a744-e4f297e1295b
025270990,c3a5d474-fe5b-313a-a27c-e421006eb493
025270990,d4b07adb-3258-32cd-bf3a-7f203b284d1e
025271016,70f70570-bf61-30be-ac11-2415131a7dbb
025271016,02214e5f-b537-3abc-a076-a5ccbf44f721
025271040,340531cd-e19a-3618-be9a-f9e0f9df0d29
025271105,fff54e3d-7b15-3760-b592-7d2fea810551
025271156,cabc0ca8-4bbb-307d-b74f-783d3d69a3fc
025271156,2969d081-d9c9-386a-ab47-ed82a44671db
025271180,ddf5299b-0d2f-36d6-89fb-a11e81bdbc8b
025271369,d0f34a68-6005-3304-9d9d-3ec1d8e6970e
025271369,afb5a051-093b-3839-b8f1-3d9e459e6e72
025271377,80d27616-d569-32aa-a4ad-c5d480546655
025271393,41612c94-682b-3fab-a05a-d1d69a9bb269
025271393,0b72c7cd-07eb-320b-a6cc-6339e28439bd
025271407,d73f81e5-a0f4-30f1-887e-f9f126cf08b7
025271407,c4f6abb4-3b9b-3da9-b465-0a226ca0a84e
025271415,584744a1-3693-3203-9d03-5f48d0caed6e
025271539,a5db18a7-3ad4-3a2b-b317-ba5b2cdf9307
025271555,0234f814-b3c4-3a3b-9216-3b384a150b21
025271555,af4b356d-643b-390e-b304-fda2a81f1663
025271598,0ebab63f-3ed8-38bb-9c31-668839d4bfaf
025271598,ee08d46d-d094-3a17-a774-17137add0e39
025271644,cebd8c87-4280-3a24-8e5e-0e8915f6d8e2
025271644,16e65d49-93aa-3f13-9abf-edca2a09e581
025271679,8796a5cf-e15b-3b0b-9185-e899a8acb183
025271679,7294944f-2bec-305e-94f3-bb10e7757d98
025271695,e01fe2b9-8bd6-3505-a87b-71269cb569b9
025271695,d159a7ad-da65-3dcf-a672-57e0607e9ca3
025271725,6d5c1f1d-55ff-3347-b19a-6745dc3a733d
025271792,1954a6af-2c86-3327-8dd2-61667bb0c361
025271792,3760595a-aea1-3ceb-94ba-a7e5de456cc1
025271822,8f33d6fc-0322-3ba7-92e2-f850b7d647bb
025271849,8f33d6fc-0322-3ba7-92e2-f850b7d647bb
025271873,9e4d73f0-b50b-3119-90dd-43340a82696b
025271881,06c44f26-5a6b-3fb4-a3ea-351b75b13f6e
025271970,a8e0aa43-de32-382e-bafe-154170f14a62
025272012,a7868355-84af-3a80-afb2-090ab03cb9f2
025272039,916c4bc9-ca03-33f0-be50-7e84d2b75980
025272039,e6e4d59e-676f-37f5-b4ca-830afc1ac5f6
025272039,ea37cd0b-bda1-3362-8885-92897a4e405c
025272039,73fc296a-07e3-3a25-a0df-90f4ffe553cf
025272039,5e4d2976-84bb-3a98-b133-52f59dca93b3
025272039,50c728f6-67f5-38d8-9486-5063a8bb7955
025272039,fa7a2e90-31e3-3bb5-88ec-d728b755d97c
025272047,1399aa0c-b8b1-335b-b701-8efe5d916ce9
025272047,49a6856b-848f-318d-8cfb-fbd100e05050
025272071,10973c33-d0de-309e-ab81-26fb4fa3b2e9
025272071,b291684e-0701-35a3-ad94-66ab6409a690
025272101,f821fe78-cc54-37b1-8ab1-a28130054e9a
02527211X,2aa26e49-60f6-376f-8b7b-0ac8a9b38761
02527211X,15005691-028c-3b49-902b-24030d74d3ef
025272128,8a5f355c-127a-3675-b5dc-1d7040213849
025272136,73b7d4bf-8f59-3359-b28e-880bf14cd7e4
025272144,06f56d05-4f24-3684-9363-0f67b3581feb
025272144,38319225-61bb-3fe7-af57-6e90f2e33365
025272152,41775b60-76d0-3a8a-9640-5ace192cc8c6
025272160,b9ec0084-b34f-374d-b393-047431e14985
025272187,538c136a-5fa7-3cab-90b5-4c2456682954
025272187,b6ce7b17-f9ed-32c4-a4a3-ab81d7c4ab63
025272209,a45dbb57-9fbe-3148-beca-1b605850a6e6
025272209,46414252-17ab-3e2c-b55c-7ff107cf8007
025272241,390dd67e-8a8f-3a89-95c5-0cb44bb7ec11
025272284,845db8f3-c1fd-3f27-aeb3-ab51efd76c38
025272284,71c527f9-093d-3d3f-82a8-5462fba30648
025272314,b9bfb68e-e801-3826-92c0-da11d831d46d
025272314,243ada78-136b-3d17-8757-e8748a23bdd9
025272357,02f858f9-04e0-32d3-ae07-0725e8e1396a
025272357,895320b5-6379-3e31-9055-307a4428635d
025272403,89dbe231-f5e4-3d58-8ff4-8594444a8db5
025272497,206154a9-86c9-3779-a88e-769fcd6271e2
025272497,879f1c51-7bf7-3923-b5b4-7962c199713b
025272500,e9371383-049d-38e9-9f6b-79093a1f996f
025272500,e16673a0-a337-32ac-b3da-9c6fd6962a40
025272527,e8d352c8-6a61-36db-adcd-c66cce1e6a7a
025272527,5002d40f-6473-3f1e-920a-267876ff23f5
025272543,2b680426-ea2a-3ef8-a3d7-d47cec356b5b
025272543,3277dce6-0c3a-373e-b05f-f3bb760199c8
025272551,64e69d6e-ee8b-39bd-9a0d-b984e3614bd6
025272551,502b6fa7-6a14-37e9-a350-3c4fa1e4cb41
025272659,845db97b-10e8-3642-858c-b1696c95e741
025272659,8fc4b785-5929-34ad-a572-a91d89003bc4
025272667,0a8ba3dc-1a71-311d-9014-a64068e4359d
025272667,8fc4b785-5929-34ad-a572-a91d89003bc4
025272705,c43dbf47-f064-3a7e-b5e5-fa48dfac7ab2
025272748,3da4635f-cbc9-38dc-bdcb-a9d4c2ddfdca
025272772,c7cff192-d24a-34d7-9988-15f828fcb876
025272772,689c9b3c-58c6-347e-819e-523f361c81c0
02527287X,a5307c36-7520-3be2-b394-ef6601ab0cf6
02527287X,dbdc8b49-70ba-3d9f-b509-b44eb4f1881a
025272896,f869ec24-0774-3a9a-9517-f72b43c1eed2
025272977,33201fa2-db38-3445-9df3-4bd925c3680f
025272977,e5ade14e-9697-3181-b27d-be2ee4b66a3f
025272985,a5bd97eb-f296-3d04-ad00-eb9dc3b5ec5d
025273027,1068d17a-5e59-32a9-8d0e-69b6f6121b7c
025273167,cf4fda26-4bcb-3f68-9b0c-00a459503296
025273175,b18d9310-c76d-3485-9a2e-6c0f213259f5
025273175,3b7dd743-d01f-3a6d-8bb0-11d11e263aaa
025273183,1399aa0c-b8b1-335b-b701-8efe5d916ce9
025273183,9153c15c-da40-358f-afe3-c11d0c7ed62a
025273183,be5e4975-43e1-3419-847c-7feb8ceb8fed
025273221,c8bb89af-8eb1-3594-b7ee-c82b36979356
025273388,02410049-8b73-334e-8823-6edb06ffe2d8
025273388,45947c8c-0826-3a9e-b414-7a9a197f5770
025273396,9f0b04ad-dbf6-3932-8bef-9e2d2c806740
025273396,a33e359b-2a5b-30eb-87b5-19f271432d04
025273493,24db97f9-3f97-3ca4-b0c8-b8b0bb033c0b
025273515,115326e5-95c5-338a-b645-0aba8ff7e012
025273582,6ff5973f-e572-3531-b387-6082ca19f6b5
025273582,dd6f08bd-b984-3154-81e0-773f3501ed28
025273639,02577d4d-ad94-3bf2-9a6c-3001c2db204f
025273655,c41e2004-1f43-38d5-94a1-2fdd9ad6c33a
025273663,e9ebf69b-2f1f-35fe-b9fb-c5574fd628a9
025273663,e6a32757-3964-3d98-8c2a-735f625c3f75
025273663,e5e9b21e-4a1c-3b3c-9d8d-50718b9d996a
025273663,5e4b2c50-439a-33d4-91e2-3099f4ffb7a3
025273663,1de98873-37bb-30f3-8dbe-a161e51e08f6
025273744,9443553f-9fc5-35f4-ac3e-f162a7f5f4f5
025273744,4dbbb234-7c89-34f3-9524-4cbf7036548f
025273795,725f90ae-9f15-350c-8e56-d943bbeb95c6
025273795,5b1d2e3b-9a20-3fab-a1a7-af505a055a73
025273841,b5ba3948-3895-32f7-9935-adea15c123d8
025273892,08bcf3c4-7acf-3b51-acf8-c23757c24c48
025273914,68b66f1c-7d30-3048-a495-45c1d32c9899
025273930,20168905-1c6a-35ec-a61d-689d426be85c
025274074,29a6621e-da6a-34e2-83eb-43b50242c75d
025274104,7c241882-4271-39cb-979b-9a0723ae5389
025274104,5cc31628-3625-3e31-88a9-14a61aa40436
025274112,091de3f1-9207-394b-916e-8b2b59ba72f6
025274112,17963049-7e5e-371f-a652-b0a014892f51
025274201,815fecd4-0450-33b7-8767-eb5ffbafbfc3
025274368,22aac66c-423a-3929-86a8-38cd45b723ff
025274368,b6003c02-5063-3b54-b184-d4beb9aebe10
025274392,d16db19a-f85f-312a-9611-5c224dda0d23
025274392,15c0be33-fc53-32c6-92a2-080d0bf30758
025274414,fcff1d97-ecff-316f-963d-37d30342b98c
025274414,9a8b68b0-33df-3bf6-a3a2-c49b7131a583
025274538,dfbab2df-f602-308e-8f8e-9b062642c1ce
025274546,f8358f21-4c80-360c-9d59-a89bc2eadd24
025274597,b4a7c717-1b03-3cb1-b4b8-61c5c320f318
025274619,c5c6a5bd-b579-3615-8a12-be03bd68cc01
025274740,42bf5c5d-adea-3338-8a09-cb4a951abd9e
025274740,5c8bd426-7284-3655-82ad-f6e65eb479e8
025274767,898fcb47-4363-37ae-8435-705cfdc78913
025274902,aed58388-4868-381e-a15f-eb2dca00a5f5
025274902,d7621291-b22c-30a3-b471-10ff6617c985
025274945,49a4a766-308a-3d64-af5f-d4792ad51074
025274945,7909f5d7-cf31-3a4e-9736-5c8d837a45e9
025274988,00b58e7e-5038-307b-8842-3488977b61ef
025274988,f3ccfdce-28a0-3850-a3dc-5c9176b15bd3
025275003,29371150-bdea-3993-bd1c-3ca42dc6fa5a
025275003,213e9921-f75a-308e-850a-5d5213aaff9f
025275011,7b7f0ac8-5919-34d9-94e3-a56413363b41
025275011,6fcd596a-748b-3914-819b-a29d0d16cda5
02527502X,f4b31a39-6324-3c7e-8941-37972596f2dc
025275062,f5f94e73-8267-3fd7-a3aa-a6b26b296ef4
025275062,f1e87bb1-3249-3121-b73a-63a961968cd3
025275070,1399aa0c-b8b1-335b-b701-8efe5d916ce9
025275070,25c7ec78-5f2e-33f8-81e5-5ec2614db742
02527516X,cf88666d-107a-31f4-8b42-0719a75fe231
025275178,d96d2275-938a-33e5-8af5-c465130c8b1d
025275232,13036435-f9d0-30c7-b274-469ce53fcd6c
025275283,46327915-a8ed-372d-895d-b8c4a2c1e9f2
025275283,df77de4b-e15e-37ed-9513-47b003f442a3
025275399,aa4491a3-01c5-3f85-9808-71c8f22d7131
025275399,86d3702b-193a-3db7-b64a-091a6693d445
025275410,3d3b6d78-49c8-3e2a-b967-378a4fe228bb
025275437,3d3b6d78-49c8-3e2a-b967-378a4fe228bb
025275593,6cb6d1fc-3fea-3d9c-a42d-987bacb53c75
025275593,c66c97d0-129b-38c1-a840-74faab039651
025275747,701d396f-1431-338a-8c8a-568db5cedf68
025275747,90ec5a77-803a-3726-a6c6-eebc02bcc7e6
02527578X,8203adac-4233-3b65-9e67-39488fde0371
025275801,69e0803d-0814-3907-b63f-3fb118e11e81
025275844,f511d193-3360-3d14-9c64-a85da761f7fa
025275984,d64cc751-8ffb-3272-9e31-13fcbed078db
025275984,011a732b-4373-3581-aea9-bf84d0a30f33
025275992,6625bc44-2bb3-3092-94a5-3239e812f39e
02527600X,84b59404-ec58-399d-bb61-95555bf02394
025276050,ce4ade02-2153-3029-b7ae-f7ad812fb8a7
025276050,40ef7837-6b87-353d-b3cb-c325e2a0edf8
025276077,84b9bacf-485e-3711-8580-adb4be26010d
025276123,4f961b07-ace4-3764-a34a-5355aab0b042
025276123,bf7d1b86-5a3a-3e78-a904-fe67a8170dcf
02527614X,c69cd3d5-d3ee-3351-ae03-10b750de16af
025276298,309c5878-3dff-30b2-be5b-6d9f59e8cc78
025276298,1951c322-006a-3b21-a435-b547822277cb
025276301,84f84c73-9a07-3a00-a34e-753b476be620
02527631X,2ba3aacf-cf74-30df-8590-4eb46c83c7fd
025276336,d6d2a48b-8249-3200-81a8-1885a4574b7d
025276360,0bdaaae7-6eea-3c34-a13e-9b3758f542b2
025276417,4feb5900-041c-396b-8f39-9854b9398d37
025276417,d44b595e-2150-3344-aae0-38d0b2fe284e
025276417,6a3982d0-2404-3f10-849f-8cf20d11640b
025276433,3a50c8f9-6ad8-34a9-ac0e-53a425232742
025276433,68ab6dcb-96f1-3870-9848-c8714218bf23
025276476,c0c0dcaf-7b78-3665-806a-37dbde9ff475
025276476,ddf9a504-bd7e-3b1a-a794-80699b5e8983
025276506,404a2b1b-3113-3599-abcf-469a95005db7
025276506,1f14ed55-a892-361f-9f70-7288f53d2662
025276549,55bb3f03-001c-3eb3-8a0d-8e6e7675567f
025276557,55bb3f03-001c-3eb3-8a0d-8e6e7675567f
025276573,c1687d61-cd53-381d-be59-a799169ce092
025276581,021813e1-b238-3adc-a684-4a9415d00127
025276611,b6ea0497-4aeb-34a9-a85f-845a880b694e
025276611,a137fe88-ea4e-334a-9c3f-c952c66a0227
025276670,35610141-2033-3813-968b-3d8f5f4f44bb
025276697,a77d6fd0-ba33-336d-922f-eafa7c0c1803
025276697,55ede443-07e1-38f3-831e-ffc147e5a86f
025276719,70c9e14e-cee9-33db-9a30-b5704bbefce3
025276719,bec580de-17cd-3b4a-8f29-ae09ad4879d6
025276743,2edd6a6f-565a-3261-bd0b-9de6be89b7c5
025276751,d549d09b-d0cb-3692-8712-14a51f0aaed4
025276751,3d015a91-f92d-311e-a29a-98c75b318ab0
02527676X,3eb9b2dd-6ac2-392e-a4f8-589ccfee5cb2
02527676X,b2b15028-cd09-3a3c-bc33-00146bf265a9
025276786,612daa88-b4e6-3687-9958-f2ff3a2605ce
025276786,56820f2e-0b3c-3f7a-855f-ff5da2294ec1
025276794,f95f750b-e0e0-3cce-8548-a06ceabf416d
025276794,6b6063b4-5136-3771-bdd3-39661b9bb26a
025276824,cbfcda47-2f62-3c07-8e16-7d5d2171acb2
025276824,71f7f419-7f3e-3b9e-98e2-ce7171d4f933
025276859,d3dcc66d-c394-3713-acba-b664abc99461
025276859,928b2a5e-caa4-3c45-a1df-908e32a18b55
025276921,a8ffe93d-64c5-3055-a36f-aeb36e821383
025276921,78da7167-99e5-34ea-9998-d5341d2e1a5d
02527693X,b228ad5d-37ec-3267-8cef-bc84f36df132
02527693X,0e67c95a-4734-37aa-82f2-8b4bcdb3d1f8
025276948,87ff2018-c2a1-3e84-bfd6-e8301c2e8731
025276999,3fece92f-4b2d-3929-85c5-ca0d736fc791
025276999,a12260cf-831a-3fe5-9115-54ad2a84f674
025277006,97d9efd6-a5d6-3bdd-ad8f-0b13b95908ca
025277006,dae1271c-e5e6-3606-9197-6d3861271bf3
025277057,99171b7d-c6f5-39bd-bd47-35a9720c537a
025277057,c31e6dcf-5449-3d76-b9d6-b336a17e586a
025277057,eb67aadf-e929-32d4-a263-fa1fb8462742
025277065,83d009aa-d15a-364b-91da-e7c72a58ba4b
025277073,a57272ba-df73-3459-83d1-e3b259a1faf5
025277073,9aef0b85-83ad-3638-959f-6ab7be66290b
025277081,808c8aed-f3f7-33b8-88da-763a3cf6eaa0
02527709X,2dcc8b8b-bb78-38ba-b7ea-ed669fc44065
02527709X,7700b419-cc2d-398a-80df-ea5688cdb686
025277219,3d916289-abb9-3f7c-a7f1-558da39886ae
025277243,f26adfac-0e75-3d76-9904-1f1c864030d1
025277243,367598ea-601b-324b-8283-d780806c120f
025277294,c7c49e5d-e85c-3823-8f38-199cf723726d
025277294,8f399d96-dc54-34e6-a1e5-dc2005b06776
025277316,0356f3da-dfb4-3fe3-8264-6bf2771491cf
025277375,9dbfaf88-a09c-3df9-858e-7da03b02dd1a
025277375,f62c18a5-0113-3c5b-a131-f25350418375
025277499,f0dd5119-5f6b-30df-927a-7bd98cabbf8b
025277499,2f513acd-5f44-3d1e-9b71-560fa8a404ac
025277510,51018dbb-c4c7-35bf-83cd-9d325c694b5f
025277545,6765c5bf-a97a-3491-a113-9b429d5f840f
025277545,82f1bedd-679a-3e01-9f3a-54a7558dcb3d
025277596,b3826156-eb12-37a5-98a6-7bd57e2680a3
025277596,f0d2654d-5f7e-3858-a5d8-fdca015ffaec
025277596,a702f167-6633-38da-a72a-d24172ab098f
025277715,5fa10d3b-bef5-3569-8476-64eae9d148d8
025277715,06b39cad-d499-3c65-abba-d9b3ef67ad16
025277804,bb661fd5-34fb-3555-b5f3-b23d8d56d849
025277812,878b7a69-33fa-36cb-aa31-aaf6dcbf0f8b
025277812,e5625d59-b753-3579-8cb5-918dfaf5d5a5
025277820,e9aa0653-6030-3bd8-ad7d-6803b2b87571
025277820,66e9b4f0-c7ae-3370-a1c4-52d647fc0e37
025277871,11931291-0e0c-3aa2-8624-d98e6b9fefb2
025277898,d6b5da41-4e95-3a5b-8272-c6bb26752487
025277936,7c7f3aad-c640-362b-9402-08560a77fb01
025277936,4c97d43b-36c3-3920-92cc-52e6f2e510bb
025277952,ed4420bd-d907-3583-81e7-4dce41f597a5
025277979,e21e322d-5fff-38b9-b839-0886424c096d
025277987,d706e237-38ce-320b-bcc1-2d2538f909d0
025277995,fffd9e53-e16b-315e-a15d-ab38f3ba64ae
025278002,a109306c-dc7f-392e-980e-0a31977db95c
025278088,ea21752f-caad-3182-bab1-760b992596c5
025278088,fc67f81a-25ab-324e-ad2e-57db0700542f
025278096,1afffcb6-a48b-34a2-9c11-ce0b7e94a7b8
025278096,852835a2-e088-3a29-9e63-4341bd62323d
025278118,8ef103a3-6d74-3a4d-8399-99103dd1bc27
025278193,8fa0a494-50c1-3dcf-bb3e-74c2a420ca94
02527824X,f9a41b60-69f3-3a0e-9c27-0eaf9182d7bd
025278282,d26a516c-7741-3e9e-8ebf-d6c298831a72
025278290,df0de752-c487-36d8-b61e-8b59c6356c4f
025278312,aa26927d-868c-3d52-a45f-1fc57f0b4c99
025278312,c22482a6-83a0-3759-882a-651c9b5be172
025278398,61d03eba-02c1-3744-b5ca-2d1b4315ef0f
025278398,f1c4de7a-244c-303e-930f-5648d6e6c868
02527841X,7fa0f95a-f4ee-3991-9518-6aac2a924876
02527841X,3ca85431-1d6d-3d6f-be26-bf4f91987e59
025278460,f8ba154b-24da-3d45-bce9-38e3493fb074
025278460,b1d56177-5d49-3c69-8341-cb23ba64c491
025278487,37278276-13bc-32ac-bc13-71aab93fa53f
025278487,36bc2de2-cd9a-314b-b48c-fa18ee2e96f1
025278487,37583547-23db-3a4f-9dc9-a26e4acf58af
025278517,5e8795f5-f2bb-366b-a696-857a011198ff
025278517,1919dfe0-8a6f-3cfe-a950-e65db615ffc8
025278584,853d481a-b3d5-39c5-b657-5e7fe2fb944b
025278584,f4ffe99a-d8ed-3cbd-9bfb-e9a8209719f9
025278622,ad2092ab-1bc4-303b-aae5-c175b387bb5e
025278622,975f62fe-e027-3477-ac1e-f9aeeba0c2e0
025278649,d18a04fa-da60-3783-8428-0b85cc4f66e9
025278649,9b6f03aa-d6d6-364e-bfac-cde93d49e3d0
025278681,ec3fb1cc-acaa-3d8b-b344-074733a62f58
025278681,d1f1a59e-06e9-3ea0-8d92-d57ef1be0e24
025278703,8d32d6a9-bcce-3967-a60e-4701bed650c0
025278703,46b11dc1-5217-3b87-91db-6bba84aa21d7
02527872X,c36ca743-16ff-30ed-b396-86e80a6d7de9
02527872X,78472e5b-375c-38b5-8f02-24a35204e2d7
025278762,8d1c0f1e-c424-36d3-b4ec-362c77155eb5
025278819,61d03eba-02c1-3744-b5ca-2d1b4315ef0f
025278819,6b5ac4b5-da1c-3a27-9282-2aee983df8d1
025278835,78a96e89-7bdb-3955-8c64-45e46124fb81
025278835,8596d797-89e3-3af3-9bd0-7b7b88d010d7
025278851,0f529afd-66b7-3572-951c-74249e5c4986
025278878,4ac00b2a-55f1-3a2c-b616-8eeb09588f8f
025278916,9b61f0a1-fc56-36ad-b2ae-b49e87f6030d
025278967,096d7844-dac6-3fef-85c9-6debe62c9d02
